SiteID,Longitude,Latitude
ATB141,124.852831,-9.139289
ATB142,124.871429,-9.588637
ATB144,124.894479,-9.170386
ATB145,124.855685,-9.495622
ATB147,124.887095,-9.180504
ATB154,124.824048,-9.7431
ATB155,124.882456,-9.115413
ATB156,125.036962,-9.080966
ATB157,124.912656,-9.077611
ATB158,124.814319,-9.055105
ATB160,124.899938,-9.0826
ATB165,124.917134,-9.483806
ATB169,125.158807,-9.091403
ATB170,124.833198,-9.122
ATB179,124.945957,-9.518141
ATB184,125.14291,-9.15295
ATB200,124.994184,-9.13888
BAA001,123.042132,-10.738106
BAA004,123.158967,-10.777422
BAA005,122.959963,-10.84392
BAA006,122.98822,-10.805373
BAA008,123.137023,-10.666522
BAA010,122.87743,-10.847075
BAA011,123.066842,-10.722214
BAA012,123.061072,-10.739795
BAA013,122.902119,-10.900208
BAA014,122.910594,-10.757278
BAA024,123.092376,-10.703737
BAA025,122.824375,-10.892737
BAA026,123.232203,-10.623511
BAA027,123.381331,-10.610467
BAA028,123.147814,-10.726576
BAA034,123.021262,-10.776216
BAA035,123.048721,-10.728792
BAA036,123.051639,-10.750875
BAA037,123.063409,-10.755837
BAA038,123.189518,-10.625114
BAA039,123.276534,-10.548031
BAA040,123.048198,-10.843915
BAA041,122.950113,-10.867682
BAA042,123.334817,-10.651068
BAA043,122.982541,-10.77392
BAA044,123.377518,-10.567092
BAA046,123.046143,-10.744535
BAA050,123.205411,-10.609401
BAA052,122.840507,-10.928437
BAA053,122.948883,-10.792006
BAA056,123.393733,-10.630106
BAA057,123.046673,-10.73455
BAA059,123.30466,-10.614831
BAA060,123.088823,-10.686953
BAA062,123.131006,-10.756802
BAA063,123.054876,-10.718747
BAA066,123.1057,-10.760767
BAA067,123.034538,-10.766125
BAA068,122.856964,-10.79697
BAA070,122.985536,-10.861396
BAA074,123.238374,-10.628994
BAA075,122.843185,-10.873702
BAA076,122.667328,-10.818012
BAA078,123.016255,-10.857358
BAA079,123.04919,-10.783169
BAA088,123.038623,-10.755492
BAA089,123.071824,-10.777769
BAA093,123.363018,-10.631267
BAA094,123.002624,-10.803394
BAA097,123.014441,-10.788827
BAA108,122.90475,-10.87092
BIM001,118.699106,-8.579933
BIM002,118.697899,-8.6471
BIM003,117.780127,-8.131484
BIM004,118.84883,-8.531508
BIM005,118.926229,-8.338276
BIM006,118.581506,-8.523892
BIM007,118.820415,-8.706219
BIM008,118.722166,-8.620874
