SiteID,Longitude,Latitude
AMB250,128.184011,-3.70236
AMB251,128.185147,-3.698974
AMB252,128.18181,-3.69436
AMB253,128.19915,-3.68041
AMB257,128.34102,-3.59562
AMB258,128.19694,-3.65376
AMB259,128.24325,-3.65225
AMB260,128.15401,-3.666665
AMB261,128.29117,-3.62107
AMB262,128.22071,-3.65967
AMB263,128.19307,-3.67452
AMB264,128.18577,-3.68721
AMB265,128.18179,-3.69436
AMB266,128.17599,-3.70377
AMB267,128.16554,-3.66546
AMB268,128.16347,-3.7067
AMB269,128.2111178,-3.665159075
AMB271,128.10939,-3.69096
AMB272,128.21822,-3.62958
AMB273,128.14836,-3.7231
AMB275,128.19522,-3.68011
AMB276,128.23082,-3.65445
AMB277,128.1855167,-3.657015
AMB279,128.23001,-3.62269
AMB280,128.16174,-3.71642
AMB281,128.25132,-3.63488
AMB284,128.16661,-3.70831
AMB285,128.1901,-3.68821
AMB286,128.3394,-3.59143
AMB287,128.20426,-3.66644
AMB288,128.17544,-3.70569
AMB289,128.19017,-3.65797
AMB290,128.22175,-3.66197
AMB291,128.21113,-3.68191
AMB292,128.1709,-3.70871
AMB293,128.23383,-3.64492
AMB295,128.17019,-3.71358
AMB296,128.1928353,-3.646495217
AMB297,128.20377,-3.67019
AMB298,128.21029,-3.68478
AMB299,128.09869,-3.69867
AMB300,128.122825,-3.68477
AMB302,128.04945,-3.72881
AMB303,128.02458,-3.74697
AMB304,128.21972,-3.69109
AMB305,128.1892,-3.67883
AMB308,128.17915,-3.58256
AMB309,128.1894667,-3.651085
AMB310,128.180803,-3.699091
AMB311,128.178652,-3.69511
AMB312,128.18981,-3.68581
AMB313,128.184394,-3.686608
AMB315,128.33637,-3.60041
AMB316,128.16476,-3.70976
AMB317,128.19405,-3.66096
AMB318,128.24773,-3.6434
AMB319,128.16282,-3.70248
AMB327,128.23557,-3.62756
AMB329,128.25276,-3.62859
AMB330,128.0899,-3.71593
AMB331,128.21441,-3.67859
AMB338,128.18415,-3.65359
AMB341,128.19656,-3.6932
AMB342,128.18544,-3.68491
AMB345,128.25482,-3.63369
AMB349,128.199275,-3.67211
AMB351,128.16113,-3.70351
AMB366,128.20779,-3.63511
AMB367,128.24802,-3.63519
AMB371,128.18964,-3.72441
AMB382,128.182917,-3.69651
AMB385,128.22315,-3.68412
AMB386,128.20421,-3.66317
AMB387,128.21319,-3.68013
AMB389,128.18807,-3.69738
AMB400,128.25145,-3.65325
AMB401,128.20151,-3.69278
AMB402,128.17533,-3.7014
AMB403,128.17143,-3.70376
AMB404,128.17605,-3.64134
AMB405,128.09881,-3.70841
AMB406,128.01336,-3.7648
AMB423,128.22359,-3.66817
AMB424,128.09539,-3.78667
AMB426,128.15646,-3.70774
AMB427,128.22027,-3.62625
AMB428,128.326,-3.58494
AMB505,128.2005,-3.669442
AMB508,128.19393,-3.67923
AMB513,128.1784,-3.71406
AMB514,128.24437,-3.61706
AMB521,128.23336,-3.73371
AMB553,128.19942,-3.69343
AMB565,128.179626,-3.693576
AMB621,128.351478,-3.521919
BIA001,136.08983,-1.18664
BIA002,136.07352,-1.163145
BIA003,136.10536,-1.17892
BIA005,135.73416,-0.73139
BIA006,136.07531,-1.18269
BIA007,136.26588,-1.15811
BIA008,136.08091,-1.18425
BIA009,136.02629,-1.14227
BIA012,134.836,-0.94108
BIA017,136.08769,-1.17992
BIA019,136.199,-1.23522
BIA020,136.18335,-1.17773
BIA021,136.05423,-1.17172
BIA023,136.05361,-1.15806
BIA025,136.08001,-1.16278
BIA026,136.09666,-1.17751
BIA027,136.08111,-1.17889
BIA030,136.12001,-1.18889
BIA031,136.13694,-1.19861
BIA032,136.06502,-1.13398
BIA033,136.04285,-1.14655
BIA034,135.86816,-1.05881
BIA037,136.10077,-1.15708
BIA038,136.06645,-1.16079
BIA040,135.89944,-1.17361
BIA041,136.06982,-1.15481
BIA042,136.07565,-1.1803
BIA043,136.04582,-1.15354
BIA045,136.0737,-1.17573
BIA046,136.10809,-1.15791
BIA047,136.09041,-1.17283
BIA050,136.08033,-1.18163
BIA051,136.07879,-1.15498
BIA052,136.09494,-1.1615
BIA053,136.07504,-1.15729
BIA055,136.08592,-1.15997
BIA056,136.08169,-1.1666
BIA057,136.0689283,-1.164083333
BIA058,135.72775,-0.71906
BIA059,135.72848,-0.75147
BIA060,136.09617,-1.19018
BIA061,136.07622,-1.15995
BIA062,136.08597,-1.16573
BIA063,136.08407,-1.18104
BIA064,136.064355,-1.156781667
BIA068,136.35129,-1.11209
BIA080,136.01221,-1.14005
BIA081,136.22392,-1.17031
BIA082,135.70491,-0.71373
BIA087,135.67061,-0.84414
BIA088,135.73259,-0.7746
BIA096,136.04211,-0.86512
BIA100,136.04175,-0.91893
BIA101,135.93811,-1.10841
BIA114,136.04723,-1.00511
BIA115,136.04524,-1.04559
BIA123,134.87076,-0.94149
BIA132,136.3222,-1.13521
BIA156,135.77843,-0.92241
BIA174,134.81516,-0.96996
BIA177,135.75967,-0.73901
BIA178,135.67883,-0.69741
BIA198,136.29566,-1.13955
BIA212,136.06104,-1.16429
BIA218,136.06895,-1.1584
BIA219,136.10086,-1.17989
BIA220,136.09712,-1.16925
BIA255,135.82152,-1.01665
BIA256,136.10601,-1.19249
BIA271,136.22113,-1.15913
BIA272,135.68955,-0.80992
BIA273,135.93385,-1.14339
BIA274,135.64572,-0.87308
BIA275,135.58663,-0.83655
BIA276,135.96623,-1.05527
BIA277,136.14799,-1.19591
BIA280,136.03136,-0.90167
BIA281,136.09259,-1.15475
BIA282,136.07259,-1.17932
BIA325,135.74662,-0.73957
BTI001,133.53186,-2.11765
BTI005,133.62625,-2.09493
BTI007,132.9731111,-2.2139388
BTI008,133.44111,-2.54472
BTI009,133.550972,-2.129034
BTI010,133.52354,-2.10788
BTI011,133.66318,-2.08897
BTI012,133.11497,-2.45723
BTI013,133.25457,-2.53978
BTI015,133.536675,-2.116727
BTI016,133.51999,-2.10471
BTI017,133.516,-2.09973
BTI019,133.60211,-2.12155
BTI020,133.72064,-2.06825
BTI022,133.123,-2.44631
BTI023,133.47001,-2.07257
BTI024,133.52631,-2.11054
BTI026,133.52911,-2.11542
BTI028,133.54388,-2.12298
BTI029,133.50363,-2.09048
BTI036,133.45064,-2.53402
BTI040,133.69089,-2.04313
BTI041,133.72302,-2.05143
BTI042,133.61775,-2.11114
BTI043,133.67496,-2.0808
BTI044,133.533614,-2.119419
BTI058,133.1485,-1.91067
BTI059,133.35425,-2.49658
BTI060,133.68651,-2.07444
BTI100,133.1545,-2.57393
BTI101,133.57917,-2.12808
BTI102,133.64512,-2.09705
BTI103,133.50657,-2.0971
BTI104,133.68823,-2.08867
BTI107,133.55122,-2.12099
BTI108,133.19684,-2.604
BTI110,133.45529,-2.06353
BTI120,133.418,-2.21148
BTI207,132.88972,-2.27232
BTI213,133.48197,-2.07766
BTI214,133.73273,-2.03429
BTI216,133.56332,-2.12662
BTI903,133.55673,-2.13185
BTI904,133.49508,-2.08412
BTI905,133.54595,-2.12828
BTI906,133.60939,-2.10838
BTI907,133.5381,-2.12242
BTW002,136.44112,-2.20717
BTW003,136.42,-2.22417
BTW005,136.38098,-2.23699
BTW006,136.4006,-2.21946
BTW011,136.01728,-2.70947
BTW013,136.41535,-2.20996
BTW021,136.37004,-2.2463
BTW032,136.76201,-2.29833
BTW033,136.40746,-2.23909
BTW034,136.44828,-2.21194
COK001,138.949442,-4.108797
COK003,140.40462,-2.51781
COK004,131.31223,-0.89618
COK007,136.86907,-4.53326
COK008,136.8415,-4.54749
COK013,140.69646,-2.62503
COK014,140.512315,-2.569799
COK024,128.16541,-3.65973
COK026,140.54703,-2.54723
COK027,133.29512,-2.50084
COK030,132.36435,-1.87649
COK032,136.87607,-4.565804
COK033,140.85293,-7.05124
COK036,131.326875,-0.923223
COK038,131.28,-0.882022
COK039,140.40184,-8.50821
COK042,136.94397,-4.55562
COK044,134.03054,-0.91725
COK045,134.068,-0.85678
COK047,140.91265,-7.10258
COK059,131.62664,-7.61992
COK068,134.03157,-0.98797
COK070,140.68326,-2.60353
COK071,133.137,-2.44886
COK072,128.18733,-3.65229
COK074,132.74756,-5.64319
COK088,128.95168,-3.301509
COK092,132.71834,-5.6625
COK113,131.23402,-1.12712
COK117,140.41672,-8.50693
COK118,136.23719,-1.85915
COK119,138.0032,-2.33285
COK120,128.21907,-3.66379
COK121,127.097,-3.26873
COK122,140.5144,-2.59622
COK123,128.20265,-3.62639
COK124,134.22251,-5.76765
COK125,140.68358,-2.60349
COK128,136.86287,-4.46086
COK134,128.193,-3.65646
COK171,127.7908,-8.14745
COK176,128.085,-3.70939
COK177,128.33039,-3.30958
COK179,140.67819,-2.60836
COK180,140.50938,-2.57599
COK186,127.9367,-3.7576
COK187,136.85633,-4.56296
COK188,140.40625,-8.49331
COK189,141.00055,-8.42547
COK190,140.40781,-8.49833
COK191,140.41503,-8.50734
COK192,131.33121,-0.96113
COK195,131.32878,-0.94311
COK211,134.05324,-0.8381
COK212,128.14373,-2.92415
COK213,140.51679,-8.52684
COK215,138.9897,-1.97495
COK217,128.2048,-3.680665
COK220,134.04177,-0.85977
COK221,128.19624,-3.6694
COK222,128.18666,-3.6554
COK223,132.743772,-5.633836
COK224,128.69787,-3.58545
COK225,132.69775,-5.68388
COK234,132.23486,-1.47491
COK241,136.05153,-1.17182
COK242,140.45785,-2.54708
COK243,140.77912,-2.71032
COK244,140.58992,-2.6849
COK245,135.74664,-0.73956
COK251,137.11347,-4.09419
COK252,136.86439,-4.50809
COK253,140.74982,-7.30553
COK254,140.392518,-8.498634
COK264,131.33529,-0.95814
COK273,140.50973,-2.55388
COK274,136.23672,-1.88265
COK278,134.07104,-0.84065
COK279,130.98068,-1.34633
COK288,128.22743,-3.09385
COK289,132.0892,-2.92843
COK301,137.10281,-4.10521
COK303,140.47694,-6.9229
COK304,132.28169,-2.9235
COK305,131.28221,-1.06416
COK336,136.23576,-1.85181
COK337,131.25243,-1.13281
COK339,134.14481,-1.55643
COK340,135.49312,-3.36857
COK353,134.04658,-0.89097
COK502,135.34556,-3.4125
COK503,136.24051,-1.87262
COK868,136.88179,-4.53012
DBO001,134.23915,-5.80802
DBO002,134.22457,-5.76714
ENT002,136.37663,-3.92916
ENT006,136.428,-3.9439
ENT007,136.38132,-3.92737
ENT008,136.03287,-4.00972
ENT010,136.2826111,-4.0355888
ENT014,135.933,-3.96917
ENT022,136.01117,-4.02423
ENT166,136.05188,-4.03491
ENT173,136.10536,-3.97837
ENT314,136.30036,-4.03296
FFK001,132.30551,-2.92469
FFK002,132.29307,-2.92483
FFK003,132.31251,-2.93167
FFK004,132.20464,-2.92144
FFK005,132.26919,-2.92621
FFK006,132.26469,-2.91764
FFK007,132.29683,-2.92633
FFK009,132.29823,-2.91903
FFK010,132.435,-2.70051
