SiteID,Longitude,Latitude
BDG011,107.6157,-6.9021
BDG012,107.6262,-6.934
BDG013,107.6307,-6.9424
BDG014,107.574,-6.9687
BDG015,107.6071,-6.9277
BDG016,107.613,-6.9276
BDG017,107.6201,-6.896
BDG018,107.559,-6.8148
BDG019,107.6761,-6.8988
BDG020,107.6236,-6.9151
BDG021,107.5486,-6.985
BDG022,107.627,-6.9243
BDG023,107.5951,-6.9722
BDG026,107.5766,-6.9494
BDG027,107.5891,-6.8701
BDG028,107.5821,-6.906
BDG029,107.6394,-6.9105
BDG030,107.6089,-6.9005
BDG034,107.6042,-6.8653
BDG035,107.6166,-6.9375
BDG036,107.6199,-6.9063
BDG039,107.6302,-6.9171
BDG040,107.6272,-6.9724
BDG041,107.6073,-6.9386
BDG042,107.6074,-6.8744
BDG043,107.5863,-6.9186
BDG045,107.6238,-6.9498
BDG046,107.6239,-6.8677
BDG047,107.597,-6.8953
BDG049,107.585,-6.8943
BDG051,107.6296,-6.9054
BDG052,107.709,-6.9719
BDG053,107.5716,-6.9344
BDG054,107.59,-6.9463
BDG055,107.6458,-6.9877
BDG056,107.6421,-6.937
BDG057,107.6628,-6.9592
BDG058,107.377,-6.8277
BDG059,107.6144,-6.9754
BDG060,107.6351,-6.8603
BDG061,107.6033,-6.9565
BDG062,107.581,-6.8857
BDG063,107.7542,-6.9728
BDG064,107.6221,-6.9281
BDG065,107.6205,-7.0055
BDG066,107.593,-6.9196
BDG067,107.644,-6.9492
BDG068,107.6151,-6.9126
BDG069,107.5952,-6.9374
BDG070,107.65747,-6.90179
BDG071,107.665,-6.9262
BDG073,107.6785,-6.9106
BDG074,107.5811,-6.8195
BDG075,107.655,-6.9392
BDG077,107.6823,-6.9396
BDG078,107.7536,-6.9257
BDG079,107.6449,-6.9218
BDG080,107.6703,-6.9687
BDG081,107.7526,-7.0502
BDG082,107.5995,-6.9251
BDG083,107.5593,-7.184
BDG084,107.603,-6.9319
BDG085,107.5943,-7.0328
BDG086,107.6573,-6.9161
BDG087,107.846,-6.9946
BDG088,107.6913,-6.9247
BDG090,107.6611,-6.9521
BDG091,107.5229,-7.022
BDG092,107.6353,-6.9516
BDG093,107.9,-7.0235
BDG094,107.452,-6.8232
BDG095,107.7452,-7.0092
BDG096,107.434,-6.715
BDG098,107.502,-6.9021
BDG099,107.476,-6.8164
BDG100,107.432,-6.7525
BDG101,107.7895,-6.9614
BDG102,107.769,-6.9543
BDG103,107.617,-6.8113
BDG105,107.5811,-6.929
BDG107,107.4728,-6.8656
BDG108,107.4499,-7.1084
BDG109,107.4985,-6.8494
BDG110,107.4353,-6.79
BDG111,107.6547,-6.8268
BDG112,107.7094,-7.0355
BDG113,107.6196,-6.8708
BDG114,107.6458,-6.8968
BDG115,107.6389,-6.8287
BDG116,107.5753,-6.8516
BDG117,107.562,-6.9528
BDG118,107.5629,-7.0885
BDG119,107.6194,-6.8742
BDG120,107.5966,-6.9005
BDG121,107.6218,-6.8797
BDG122,107.6522,-6.9306
BDG123,107.6728,-6.9192
BDG124,107.4935,-7.0681
BDG125,107.5959,-6.8734
BDG126,107.515,-6.8651
BDG127,107.6116,-6.9093
BDG128,107.5798,-6.9593
BDG129,107.6328,-6.8977
BDG130,107.6343,-6.9615
BDG131,107.407,-6.7587
BDG132,107.637,-6.925
BDG133,107.5962,-6.8401
BDG134,107.5514,-6.8331
BDG135,107.7222,-6.9336
BDG136,107.6546,-6.7908
BDG137,107.648,-6.9649
BDG138,107.4491,-6.9522
BDG139,107.7399,-6.9634
BDG141,107.6751,-6.9904
BDG142,107.8034,-7.0133
BDG143,107.6322,-6.8438
BDG146,107.6721,-7.0218
BDG147,107.5492,-6.9353
BDG148,107.6802,-6.8282
BDG149,107.5917,-6.9262
BDG151,107.581,-6.9383
BDG153,107.6194,-6.89
BDG154,107.5663,-6.9061
BDG155,107.5859,-6.9103
BDG156,107.5778,-6.9797
BDG157,107.671,-6.9374
BDG158,107.7034,-6.9358
BDG159,107.5874,-6.8883
BDG160,107.6941,-6.9046
BDG161,107.6063,-6.9278
BDG163,107.6184,-6.9179
BDG166,107.83,-6.9736
BDG167,107.7907,-7.1546
BDG168,107.7208,-6.916
BDG169,107.5729,-6.8952
BDG170,107.6139,-6.9564
BDG171,107.5892,-6.9336
BDG172,107.5028,-6.8691
BDG173,107.6139,-6.9206
BDG174,107.873,-7.0122
BDG176,107.5971,-6.8885
BDG179,107.6115,-7.0106
BDG180,107.594,-6.9496
BDG182,107.5482,-7.0181
BDG183,107.6118,-6.9215
BDG184,107.59723,-6.90625
BDG185,107.6167,-6.9221
BDG186,107.6971,-7.0805
BDG187,107.6194,-6.8982
BDG188,107.7413,-6.9466
BDG192,107.610685,-6.908065
BDG193,107.601,-6.90034
BDG194,107.6423,-7.0145
BDG198,107.5512,-6.8787
BDG201,107.5977,-7.0185
BDG202,107.4745,-6.934
BDG203,107.4114,-7.1336
BDG205,107.61013,-6.92172
BDG206,107.3713,-7.2048
BDG207,107.8122,-6.9669
BDG208,107.5863,-6.8936
BDG209,107.604161,-6.917701
BDG210,107.5956,-6.8614
BDG211,107.609,-6.91587
BDG212,107.5816,-6.8703
BDG213,107.612,-6.90125
BDG214,107.5312,-6.8683
BDG215,107.619,-6.9262
BDG219,107.5932,-6.9557
BDG220,107.5595,-6.968
BDG221,107.6211,-6.9644
BDG222,107.6087,-6.9476
BDG223,107.5823,-7.047
BDG224,107.6239,-6.9009
BDG225,107.4867,-6.8448
BDG227,107.6042,-6.8237
BDG228,107.595,-6.85429
BDG229,107.616,-6.8826
BDG230,107.6135,-6.8851
BDG231,107.419,-6.8342
BDG235,107.7147,-6.9458
BDG236,107.6473,-6.9745
BDG237,107.518688,-6.883542
BDG240,107.6535,-6.9562
BDG242,107.7013,-6.914
BDG244,107.7328,-6.9267
BDG248,107.6225,-6.9567
BDG249,107.6347,-6.9791
BDG250,107.463,-6.8026
BDG252,107.5572,-7.1388
BDG253,107.4934,-6.8311
BDG255,107.5936,-6.9628
BDG256,107.658,-6.8965
BDG261,107.607,-6.91408
BDG262,107.696,-7.1558
BDG263,107.545,-7.1943
BDG264,107.608,-6.9051
BDG266,107.6472,-6.9134
BDG273,107.5747,-6.8353
BDG277,107.5186,-6.8453
BDG278,107.4719,-6.8343
BDG279,107.4609,-6.8584
BDG281,107.4767,-6.8516
BDG284,107.5663,-6.8063
BDG286,107.5631,-6.8716
BDG287,107.6004,-6.9153
BDG288,107.4312,-6.9769
BDG290,107.6478,-6.9531
BDG291,107.7037,-6.9024
BDG292,107.6714,-6.8924
BDG294,107.5957,-6.9923
BDG295,107.6308,-7.0036
BDG296,107.6133,-7.0643
BDG300,107.6782,-6.9504
BDG301,107.5744,-6.8652
BDG302,107.306,-7.029
BDG303,107.3609,-6.7402
BDG304,107.6479,-7.0607
BDG305,107.3599,-6.93892
BDG306,107.2718,-6.9981
BDG307,107.6743,-7.1881
BDG309,107.7013,-7.1125
BDG310,107.8363,-7.0191
BDG312,107.603,-6.89822
BDG313,107.612,-6.9218
BDG316,107.7623,-7.0722
BDG317,107.5661,-7.0648
BDG318,107.551,-7.0403
BDG320,107.56,-7.0004
BDG321,107.6199,-6.9112
BDG322,107.6171,-6.9313
BDG323,107.7066,-7.0722
BDG324,107.7107,-6.9938
BDG325,107.5462,-6.9602
BDG326,107.6453,-6.8104
BDG327,107.3569,-6.9923
BDG330,107.68003,-6.88965
BDG332,107.5302,-6.8769
BDG333,107.5249,-6.8536
BDG334,107.6486,-6.8815
BDG335,107.5031,-6.8878
BDG337,107.52065,-6.77721
BDG338,107.6625,-6.8549
BDG339,107.5509,-7.0072
BDG340,107.6282,-6.8956
BDG343,107.5744,-7.0044
BDG344,107.6986,-6.9096
BDG345,107.799,-6.9906
BDG346,107.6257,-6.9958
BDG347,107.5962,-6.809
BDG348,107.534,-6.8222
BDG349,107.6943,-6.8241
BDG350,107.6083,-6.9444
BDG351,107.653,-7.0166
BDG352,107.6444,-6.9291
BDG353,107.7393,-7.0801
BDG357,107.7492,-7.0311
BDG358,107.5692,-6.9742
BDG361,107.4759,-7.0926
BDG362,107.7778,-6.9631
BDG364,107.7323,-6.9381
BDG365,107.665,-6.8677
BDG366,107.644,-6.855
BDG367,107.6872,-6.9072
BDG368,107.8233,-6.9915
BDG370,107.5853,-6.9524
BDG371,107.5695,-6.9599
BDG372,107.5527,-6.9475
BDG374,107.605,-7.0461
BDG375,107.844,-6.9809
BDG377,107.4903,-6.9162
BDG378,107.6361,-6.9696
BDG379,107.5777,-7.1793
BDG380,107.7278,-7.0429
BDG381,107.6059,-6.9055
BDG384,107.6081,-6.9167
BDG385,107.6061,-6.8936
BDG387,107.5654,-6.9683
BDG390,107.9109,-7.0378
BDG392,107.6583,-6.9432
BDG396,107.7265,-6.952
BDG399,107.5899,-6.8637
BDG402,107.608618,-6.91588
BDG405,107.6182,-6.9019
BDG406,107.6102,-6.9052
BDG407,107.6137,-6.89408
BDG408,107.6105,-6.92
BDG409,107.517,-6.8108
BDG411,107.4439,-6.7632
BDG412,107.6055,-6.9239
BDG414,107.5963,-6.9162
BDG416,107.6691,-6.9393
BDG417,107.5977,-6.897
BDG418,107.6075,-6.9205
BDG419,107.5685,-7.0224
BDG420,107.3994,-6.8232
BDG421,107.6195,-6.8243
BDG423,107.601,-6.9427
BDG424,107.5802,-6.9233
BDG425,107.5789,-6.9966
BDG430,107.5782,-6.8973
BDG431,107.6908,-6.9131
BDG434,107.6182,-6.944
BDG453,107.5635,-6.8305
BDG456,107.5403,-6.9408
BDG458,107.6946,-6.9829
BDG460,107.5167,-6.8342
BDG461,107.5244,-7.0379
BDG462,107.3539,-6.7105
BDG463,107.5915,-6.9135
BDG465,107.5377,-6.969
BDG466,107.3335,-7.15042
BDG467,107.595556,-6.889806
BDG469,107.5882,-6.8798
BDG475,107.5584,-6.9063
BDG476,107.5785,-6.8905
BDG479,107.6934,-6.936
BDG480,107.7,-6.9283
BDG485,107.5842,-6.8624
BDG488,107.5732,-6.9196
BDG490,107.7901,-6.9704
BDG491,107.5512,-6.9092
BDG492,107.5404,-6.9934
BDG494,107.5696,-6.9496
BDG496,107.5767,-6.9716
BDG498,107.7398,-6.9106
BDG499,107.701,-6.9006
BDG500,107.661,-6.9382
BDG501,107.6656,-6.9641
BDG503,107.612,-6.8458
BDG504,107.6112,-6.8782
BDG505,107.593,-7.046
BDG507,107.4649,-7.1037
BDG509,107.5128,-7.1321
BDG511,107.6267,-6.9526
BDG516,107.5764,-6.7975
BDG518,107.4899,-6.9554
BDG520,107.8904,-7.0279
BDG522,107.6105,-6.9162
BDG523,107.6023,-6.9166
BDG524,107.593,-6.8975
BDG525,107.6338,-6.8864
BDG526,107.6337,-6.9151
BDG527,107.6047,-6.92
BDG529,107.5812,-6.96
BDG531,107.6045,-6.9135
BDG532,107.5527,-6.8844
BDG535,107.6022,-6.8588
BDG536,107.6122,-6.9066
BDG537,107.6296,-6.9465
BDG540,107.370805,-6.893833
BDG541,107.6873,-6.9644
BDG544,107.7085,-6.9435
BDG550,107.6033,-6.8963
BDG551,107.7236,-6.9194
BDG552,107.6483,-6.8632
BDG553,107.8,-7.0339
BDG557,107.6918,-7.0254
BDG558,107.7097,-7.0536
BDG561,107.5545,-7.117
BDG562,107.7343,-7.0666
BDG566,107.6794,-7.0713
BDG570,107.7047,-7.0912
BDG571,107.49679,-6.76425
BDG573,107.4588,-6.7154
BDG576,107.3787,-6.96
BDG577,107.4511,-6.9124
BDG581,107.4255,-7.1173
BDG594,107.5979,-6.9127
BDG599,107.591,-6.8587
BDG600,107.2205,-7.046833
BDG601,107.3449,-7.0124
BDG603,107.4199,-6.9564
BDG604,107.375,-6.7696
BDG605,107.4459,-7.0177
BDG606,107.292,-6.9467
BDG608,107.7295,-6.9328
BDG609,107.6375,-6.9137
BDG611,107.45,-7.05636
BDG612,107.5628,-7.0794
BDG614,107.566,-6.9
BDG616,107.6417,-6.9042
BDG617,107.5909,-6.9069
BDG619,107.7028,-6.9175
BDG620,107.7176,-6.8996
BDG625,107.586,-6.958
BDG627,107.6117,-6.9472
BDG631,107.2845,-7.18738
BDG636,107.3134,-7.17294
BDG640,107.4366,-6.7363
BDG642,107.6096,-7.188
BDG643,107.6507,-7.2633
BDG644,107.6555,-7.2309
BDG648,107.6878,-7.1637
BDG649,107.5228,-7.0282
BDG651,107.611389,-6.903944
BDG654,107.8809,-6.9637
BDG655,107.604,-6.9249
BDG656,107.6516,-6.9187
BDG660,107.5959,-6.8658
BDG661,107.7122,-6.9292
BDG662,107.5745,-6.9261
BDG663,107.6825,-6.9204
BDG664,107.711,-6.9093
BDG665,107.6108,-6.9349
BDG666,107.6328,-6.9284
BDG667,107.6305,-6.9569
BDG668,107.5967,-6.9314
BDG671,107.6646,-6.9201
BDG672,107.6701,-6.9449
BDG673,107.6222,-6.92
BDG675,107.6512,-6.8999
BDG676,107.5814,-6.9138
BDG677,107.6248,-6.9394
BDG678,107.5855,-6.9237
BDG679,107.5624,-6.9351
BDG680,107.5891,-6.9386
BDG681,107.6368,-6.9036
BDG682,107.7,-6.92
BDG683,107.6008,-6.937
BDG684,107.6344,-6.9473
BDG685,107.6534,-6.9474
BDG686,107.6877,-6.952
BDG687,107.7201,-6.9241
BDG688,107.6728,-6.9591
BDG689,107.4642,-6.9148
BDG691,107.4873,-6.8642
BDG692,107.5234,-6.8628
BDG693,107.704,-7.19211
BDG694,107.724041,-7.012472
BDG696,107.5259,-6.8665
BDG697,107.794,-7.0956
BDG698,107.705,-6.8683
BDG699,107.5481,-6.9409
BDG701,107.35892,-6.97427
BDG705,107.6107,-6.8562
BDG708,107.721,-7.0346
BDG709,107.7635,-6.9635
BDG710,107.7264,-6.9431
BDG712,107.6628,-6.9118
BDG713,107.4009,-6.9006
BDG715,107.6408,-6.8961
BDG716,107.7435,-6.929
BDG718,107.7056,-6.9104
BDG719,107.598,-6.9173
BDG723,107.6131,-6.8993
BDG724,107.5893,-6.9
BDG731,107.5945,-6.8798
BDG732,107.5913,-6.8961
BDG734,107.5896,-6.9772
BDG735,107.4668,-6.9466
BDG737,107.587,-6.8773
BDG739,107.5478,-7.06
BDG740,107.6967,-6.9666
BDG741,107.5624,-6.9739
BDG742,107.763,-7.0504
BDG744,107.6215,-6.8168
BDG746,107.6851,-6.8991
BDG747,107.6083,-7.0036
BDG750,107.6019,-6.8466
BDG752,107.7038,-6.8939
BDG753,107.53481,-7.02851998
BDG755,107.5066,-6.8515
BDG756,107.5811,-6.8831
BDG757,107.6048,-6.8809
BDG758,107.5971,-6.8748
BDG759,107.6089,-6.8646
BDG762,107.6236,-6.9333
BDG765,107.6031,-6.8921
BDG766,107.6081,-6.8861
BDG767,107.6155,-6.9065
BDG768,107.6907,-6.8978
BDG769,107.625,-6.93561
BDG770,107.83,-7.0027
BDG771,107.7025,-6.8887
BDG773,107.5891,-6.8716
BDG776,107.6262,-6.9884
BDG778,107.5912,-7.0655
BDG779,107.6085,-6.8984
BDG783,107.6175,-6.8947
